id,reason,province,municipality
2582.0,missing_coordinates,Luxembourg,Marche-en-Famenne
2587.0,missing_coordinates,Hainaut,NimyMons)
2588.0,missing_coordinates,Hainaut,Laplaigne
2591.0,missing_coordinates,Namur,Namur
2595.0,missing_coordinates,Hainaut,Ellezelles
2605.0,missing_coordinates,Hainaut,Néchin
2616.0,missing_coordinates,Liège,Herstal
2617.0,missing_coordinates,Namur,Pesche
2618.0,missing_coordinates,Brabant Wallon,Louvain-la-Neuve
2619.0,missing_coordinates,Hainaut,KainTournai)
2622.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
2631.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
2642.0,missing_coordinates,Brabant Wallon,Heppignies
2644.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
2647.0,missing_coordinates,Namur,JambesNamur)
2651.0,missing_coordinates,Luxembourg,MARCHE-EN-FAMENNE
2660.0,missing_coordinates,Hainaut,Nalinnes
2662.0,missing_coordinates,Hainaut,Forchies-la-Marche
2667.0,missing_coordinates,Luxembourg,Habay
2668.0,missing_coordinates,Luxembourg,Messancy
2669.0,missing_coordinates,Hainaut,Mouscron
2670.0,missing_coordinates,Hainaut,MOUSCRON
2678.0,missing_coordinates,Hainaut,mouscron
2679.0,missing_coordinates,Hainaut,Mouscron
2684.0,missing_coordinates,Hainaut,Naast
2690.0,missing_coordinates,Hainaut,Erquelinnes
2691.0,missing_coordinates,Hainaut,Arquennes
2692.0,missing_coordinates,Hainaut,Leernes
2700.0,missing_coordinates,Hainaut,Merbes-le-Château
2704.0,missing_coordinates,Limburg,Heers
2705.0,missing_coordinates,Liège,Liège
2707.0,missing_coordinates,Liège,Liège
2720.0,missing_coordinates,West-Vlaanderen,TORHOUT
2722.0,missing_coordinates,West-Vlaanderen,TORHOUT
2732.0,missing_coordinates,Oost-Vlaanderen,Lokeren
2737.0,missing_coordinates,Antwerpen,Mechelen
2740.0,missing_coordinates,Antwerpen,Berchem
2749.0,missing_coordinates,Namur,Mazy
2753.0,missing_coordinates,Hainaut,Courcelles
2754.0,missing_coordinates,Hainaut,Ghlin
2755.0,missing_coordinates,Antwerpen,Antwerpen
2761.0,missing_coordinates,Namur,Leignon
2763.0,missing_coordinates,Oost-Vlaanderen,Doel
2767.0,missing_coordinates,Brabant Wallon,Villers-la-Ville
2777.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
2785.0,missing_coordinates,Namur,Sombreffe
2786.0,missing_coordinates,Luxembourg,Mormont
2789.0,missing_coordinates,Brabant Wallon,Walhain
2790.0,missing_coordinates,Brabant Wallon,Walhain
2791.0,missing_coordinates,Brabant Wallon,Nil-Saint-Vincent-Saint-Martin
2794.0,missing_coordinates,Oost-Vlaanderen,Lochristi
2795.0,missing_coordinates,Liège,Herstal
2797.0,missing_coordinates,West-Vlaanderen,ZeebruggeBrugge)
2799.0,missing_coordinates,West-Vlaanderen,ZeebruggeBrugge)
2806.0,missing_coordinates,Namur,Dinant
2808.0,missing_coordinates,Liège,Loncin
2822.0,missing_coordinates,Liège,Liège
2823.0,missing_coordinates,Liège,Liège
2825.0,missing_coordinates,Luxembourg,Vielsalm
2827.0,missing_coordinates,Liège,Herstal
2828.0,missing_coordinates,Namur,Jemeppe-sur-Sambre
2839.0,missing_coordinates,Hainaut,Fontaine-l Evêque
2850.0,missing_coordinates,Antwerpen,Westerlo
2854.0,missing_coordinates,Limburg,Overpelt
2865.0,missing_coordinates,Hainaut,Brunehaut
2869.0,missing_coordinates,Hainaut,Carnières
2878.0,missing_coordinates,Namur,Ciney
2879.0,missing_coordinates,Namur,Ciney
2889.0,missing_coordinates,Brabant Wallon,Orp-Jauche
2899.0,missing_coordinates,Hainaut,Wasmuel
2901.0,missing_coordinates,Brabant Wallon,Jodoigne
2902.0,missing_coordinates,Hainaut,Seneffe
2909.0,missing_coordinates,Hainaut,Baisieux
2923.0,missing_coordinates,West-Vlaanderen,Ieper
2927.0,missing_coordinates,Luxembourg,Messancy
2928.0,missing_coordinates,Luxembourg,Libramont-Chevigny
2934.0,missing_coordinates,Antwerpen,BorsbeekAntw.)
2936.0,missing_coordinates,Luxembourg,Bertogne
2948.0,missing_coordinates,Namur,Ciney
2955.0,missing_coordinates,Brabant Wallon,Waterloo
2958.0,missing_coordinates,Namur,Méan
2959.0,missing_coordinates,Luxembourg,Tenneville
2960.0,missing_coordinates,Namur,Florennes
2961.0,missing_coordinates,Namur,Han-sur-Lesse
2962.0,missing_coordinates,Namur,Han-sur-Lesse
2963.0,missing_coordinates,Namur,Andenne
2966.0,missing_coordinates,Namur,Mariembourg
2968.0,missing_coordinates,Namur,Ciney
2969.0,missing_coordinates,Namur,Ciney
2973.0,missing_coordinates,Namur,Profondeville
2974.0,missing_coordinates,Namur,JambesNamur)
2976.0,missing_coordinates,Namur,Floreffe
2979.0,missing_coordinates,Hainaut,Feluy
2984.0,missing_coordinates,Antwerpen,Hove
2987.0,missing_coordinates,Brabant Wallon,Nivelles
2991.0,missing_coordinates,Luxembourg,Bastogne
2992.0,missing_coordinates,Namur,Erpent
2993.0,missing_coordinates,Namur,Dave
2996.0,missing_coordinates,Liège,Stavelot
2997.0,missing_coordinates,Vlaams-Brabant,Herne
3001.0,missing_coordinates,Namur,Dave
3003.0,missing_coordinates,Namur,JambesNamur)
3004.0,missing_coordinates,Namur,Andenne
3005.0,missing_coordinates,Liège,ClermontLg.)
3008.0,missing_coordinates,Namur,JambesNamur)
3014.0,missing_coordinates,Luxembourg,Flamierge
3015.0,missing_coordinates,Namur,Boninne
3023.0,missing_coordinates,Liège,Ensival
3024.0,missing_coordinates,Brabant Wallon,Marbais
3027.0,missing_coordinates,Namur,Wépion
3042.0,missing_coordinates,Liège,Waremme
3043.0,missing_coordinates,Liège,Theux
3044.0,missing_coordinates,Liège,Pepinster
3045.0,missing_coordinates,Liège,Chevron
3046.0,missing_coordinates,Namur,Tamines
3051.0,missing_coordinates,Namur,Couvin
3052.0,missing_coordinates,Namur,Florennes
3064.0,missing_coordinates,Liège,Amay
3067.0,missing_coordinates,West-Vlaanderen,Reningelst
3074.0,missing_coordinates,Antwerpen,Berchem
3089.0,missing_coordinates,Liège,Juprelle
3090.0,missing_coordinates,Antwerpen,Berchem
3108.0,missing_coordinates,Oost-Vlaanderen,Gijzegem
3111.0,missing_coordinates,Oost-Vlaanderen,Aalst
3114.0,missing_coordinates,Liège,Poulseur
3117.0,missing_coordinates,Liège,Bierset
3119.0,missing_coordinates,Liège,Awirs
3125.0,missing_coordinates,Liège,Anthisnes
3156.0,missing_coordinates,Hainaut,Dour
3165.0,missing_coordinates,Antwerpen,Merksem
3168.0,missing_coordinates,Luxembourg,Libramont-Chevigny
3177.0,missing_coordinates,Hainaut,Montignies-sur-Sambre
3179.0,missing_coordinates,Hainaut,Hornu
3185.0,missing_coordinates,Vlaams-Brabant,Leuven
3190.0,missing_coordinates,Hainaut,Beloeil
3192.0,missing_coordinates,Luxembourg,Marche-en-Famenne
3197.0,missing_coordinates,Hainaut,Esplechin
3204.0,missing_coordinates,Hainaut,Givry
3208.0,missing_coordinates,Hainaut,Obigies
3210.0,missing_coordinates,Liège,Fexhe-le-Haut-Clocher
3215.0,missing_coordinates,Vlaams-Brabant,Oud-Heverlee
3218.0,missing_coordinates,Hainaut,Fontaine-l Evêque
3224.0,missing_coordinates,Hainaut,Estinnes
3225.0,missing_coordinates,Hainaut,Estinnes
3228.0,missing_coordinates,Liège,Ougrée
3231.0,missing_coordinates,Liège,Grivegnée
3235.0,missing_coordinates,Hainaut,Mons
3252.0,missing_coordinates,Hainaut,Momignies
3257.0,missing_coordinates,Luxembourg,Arlon
3262.0,missing_coordinates,Luxembourg,Durbuy
3270.0,missing_coordinates,Hainaut,Epinois
3271.0,missing_coordinates,Liège,Malmédy
3286.0,missing_coordinates,Oost-Vlaanderen,Gent
3289.0,missing_coordinates,Hainaut,Beclers
3291.0,missing_coordinates,Antwerpen,Schoten
3292.0,missing_coordinates,Antwerpen,SCHOTEN
3293.0,missing_coordinates,Antwerpen,SCHOTEN
3294.0,missing_coordinates,Limburg,Genk
3299.0,missing_coordinates,West-Vlaanderen,RUMBEKE
3313.0,missing_coordinates,Luxembourg,Bertrix
3317.0,missing_coordinates,Antwerpen,Putte
3325.0,missing_coordinates,Liège,Vaux-et-Borset
3334.0,missing_coordinates,Antwerpen,Hemiksem
3340.0,missing_coordinates,Namur,Ohey
3341.0,missing_coordinates,Luxembourg,Florenville
3348.0,missing_coordinates,Antwerpen,Antwerpen
3351.0,missing_coordinates,Liège,Lierneux
3358.0,missing_coordinates,Hainaut,Mont-sur-Marchienne
3363.0,missing_coordinates,Hainaut,GillyCharleroi)
3366.0,missing_coordinates,Liège,Liège
3398.0,missing_coordinates,Oost-Vlaanderen,Eksaarde
3412.0,missing_coordinates,Namur,Namur
3417.0,missing_coordinates,Hainaut,Masnuy-Saint-JeanJurbise)
3423.0,missing_coordinates,Hainaut,Gosselies
3424.0,missing_coordinates,Hainaut,JumetCharleroi)
3434.0,missing_coordinates,Liège,Tihange
3436.0,missing_coordinates,Limburg,Dilsen
3440.0,missing_coordinates,Liège,Amay
3443.0,missing_coordinates,Liège,Amay
3445.0,missing_coordinates,Liège,Sart-lez-Spa
3446.0,missing_coordinates,Luxembourg,Barvaux-sur-Ourthe
3454.0,missing_coordinates,Oost-Vlaanderen,Lochristi
3457.0,missing_coordinates,Liège,Jalhay
3458.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
3472.0,missing_coordinates,Liège,Blégny
3481.0,missing_coordinates,Namur,Cerfontaine
3483.0,missing_coordinates,Oost-Vlaanderen,Kruishoutem
3492.0,missing_coordinates,Liège,Huy
3496.0,missing_coordinates,Hainaut,Lobbes
3501.0,missing_coordinates,Liège,BaelenLg.)
3507.0,missing_coordinates,Limburg,Bilzen
3508.0,missing_coordinates,Limburg,Bilzen
3532.0,missing_coordinates,Luxembourg,Houffalize
3543.0,missing_coordinates,Liège,Flémalle
3551.0,missing_coordinates,Oost-Vlaanderen,Sint-Denijs-Westrem
3553.0,missing_coordinates,Brabant Wallon,Nivelles
3555.0,missing_coordinates,Namur,LeuzeNam.)
3562.0,missing_coordinates,Liège,Retinne
3567.0,missing_coordinates,Hainaut,Farciennes
3581.0,missing_coordinates,Liège,Lontzen
3582.0,missing_coordinates,Liège,Walhorn
3585.0,missing_coordinates,Brabant Wallon,Beauvechain
3586.0,missing_coordinates,Hainaut,Estaimbourg
3591.0,missing_coordinates,Antwerpen,BorgerhoutAntwerpen)
3593.0,missing_coordinates,Namur,Jemelle
3595.0,missing_coordinates,Hainaut,Ramegnies-Chin
3596.0,missing_coordinates,Hainaut,LeuzeNam.)
3599.0,missing_coordinates,Liège,Liège
3603.0,missing_coordinates,Namur,Profondeville
3604.0,missing_coordinates,Liège,Liège
3606.0,missing_coordinates,Luxembourg,Transinne
3610.0,missing_coordinates,Hainaut,CasteauMons)
3614.0,missing_coordinates,Luxembourg,Tellin
3618.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
3622.0,missing_coordinates,Hainaut,Charleroi
3623.0,missing_coordinates,Hainaut,Solre-sur-Sambre
3628.0,missing_coordinates,Luxembourg,Neufchâteau
3629.0,missing_coordinates,Namur,Beuzet
3640.0,missing_coordinates,Luxembourg,Vielsalm
3642.0,missing_coordinates,Liège,Marchin
3647.0,missing_coordinates,Luxembourg,Manhay
3648.0,missing_coordinates,Luxembourg,Durbuy
3650.0,missing_coordinates,Luxembourg,Barvaux-Condroz
3651.0,missing_coordinates,Luxembourg,Grandhan
3653.0,missing_coordinates,Luxembourg,Grandhan
3654.0,missing_coordinates,Brabant Wallon,Villers-la-Ville
3660.0,missing_coordinates,Brabant Wallon,Braine-le-Château
3662.0,missing_coordinates,Hainaut,Estinnes
3664.0,missing_coordinates,Luxembourg,Saint-LégerHt.)
3666.0,missing_coordinates,Brabant Wallon,Ittre
3668.0,missing_coordinates,Luxembourg,Houffalize
3669.0,missing_coordinates,Luxembourg,Barvaux-sur-Ourthe
3670.0,missing_coordinates,Oost-Vlaanderen,KalloBeveren-Waas)
3677.0,missing_coordinates,Namur,Evelette
3678.0,missing_coordinates,Hainaut,Tournai
3682.0,missing_coordinates,Luxembourg,Durbuy
3686.0,missing_coordinates,Namur,Beauraing
3687.0,missing_coordinates,Hainaut,JumetCharleroi)
3695.0,missing_coordinates,Hainaut,Manage
3704.0,missing_coordinates,Hainaut,Sirault
3715.0,missing_coordinates,Hainaut,Mons
3742.0,missing_coordinates,Hainaut,Chapelle-lez-Herlaimont
3744.0,missing_coordinates,Hainaut,Leuze-en-Hainaut
3745.0,missing_coordinates,Hainaut,Leuze-en-Hainaut
3750.0,missing_coordinates,Hainaut,Leuze-en-Hainaut
3752.0,missing_coordinates,Hainaut,Leuze-en-Hainaut
3790.0,missing_coordinates,Luxembourg,Bertrix
3796.0,missing_coordinates,Liège,Glons
3798.0,missing_coordinates,Namur,Beez
3801.0,missing_coordinates,Liège,Verviers
3811.0,missing_coordinates,Namur,Andenne
3812.0,missing_coordinates,Brabant Wallon,Hamme-Mille
3813.0,missing_coordinates,Brabant Wallon,Incourt
3818.0,missing_coordinates,Namur,Dave
3819.0,missing_coordinates,Liège,Fraiture
3839.0,missing_coordinates,West-Vlaanderen,Blankenberge
3843.0,missing_coordinates,Vlaams-Brabant,Opwijk
3845.0,missing_coordinates,West-Vlaanderen,Oostkamp
3864.0,missing_coordinates,Luxembourg,Recogne
3866.0,missing_coordinates,Namur,Cognelée
3870.0,missing_coordinates,Luxembourg,Fronville
3874.0,missing_coordinates,Hainaut,Jamioulx
3875.0,missing_coordinates,Namur,Mettet
3884.0,missing_coordinates,Luxembourg,Bertrix
3889.0,missing_coordinates,Namur,Gesves
3898.0,missing_coordinates,Vlaams-Brabant,Nieuwrode
3908.0,missing_coordinates,Namur,Sinsin
3912.0,missing_coordinates,Namur,Thy-le-Château
3916.0,missing_coordinates,Liège,Oreye
3919.0,missing_coordinates,West-Vlaanderen,Tielt
3920.0,missing_coordinates,West-Vlaanderen,Tielt
3933.0,missing_coordinates,Namur,Cerfontaine
3937.0,missing_coordinates,Vlaams-Brabant,Heverlee
3940.0,missing_coordinates,Namur,JambesNamur)
3945.0,missing_coordinates,Limburg,Houthalen
3946.0,missing_coordinates,Namur,Morialmé
3952.0,missing_coordinates,Brabant Wallon,Wavre
3953.0,missing_coordinates,Brabant Wallon,Wavre
3954.0,missing_coordinates,Brabant Wallon,Wavre
3961.0,missing_coordinates,West-Vlaanderen,Sint-Denijs
3963.0,missing_coordinates,Limburg,Sint-Truiden
3969.0,missing_coordinates,Antwerpen,Schilde
3973.0,missing_coordinates,Liège,Trois-Ponts
3974.0,missing_coordinates,Liège,Trois-Ponts
3990.0,missing_coordinates,Antwerpen,Antwerpen
4005.0,missing_coordinates,Liège,Grâce-Hollogne
4006.0,missing_coordinates,Liège,Grâce-Hollogne
4008.0,missing_coordinates,Hainaut,Dour
4014.0,missing_coordinates,Hainaut,Leval-Chaudeville
4015.0,missing_coordinates,Hainaut,Péronnes-lez-Antoing
4016.0,missing_coordinates,Hainaut,Péronnes-lez-Antoing
4018.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
4019.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
4026.0,missing_coordinates,Liège,Liège
4029.0,missing_coordinates,Hainaut,Ath
4030.0,missing_coordinates,Hainaut,Ath
4031.0,missing_coordinates,Brabant Wallon,Louvain-la-Neuve
4051.0,missing_coordinates,Hainaut,Momignies
4052.0,missing_coordinates,Hainaut,Momignies
4054.0,missing_coordinates,Liège,Hermalle-sous-Argenteau
4075.0,missing_coordinates,Liège,Momalle
4089.0,missing_coordinates,Namur,JambesNamur)
4094.0,missing_coordinates,Luxembourg,BomalBt.)
4101.0,missing_coordinates,Luxembourg,Houffalize
4104.0,missing_coordinates,Brabant Wallon,Ottignies
4117.0,missing_coordinates,Bruxelles-Brussel,Brussel
4136.0,missing_coordinates,Brabant Wallon,Braine-l Alleud
4137.0,missing_coordinates,Namur,Tamines
4138.0,missing_coordinates,Namur,Tamines
4139.0,missing_coordinates,Namur,Tamines
4141.0,missing_coordinates,Liège,Jalhay
4142.0,missing_coordinates,Liège,Jalhay
4148.0,missing_coordinates,Namur,Anseremme
4161.0,missing_coordinates,Luxembourg,Heyd
4162.0,missing_coordinates,Liège,Nandrin
4163.0,missing_coordinates,Hainaut,Tournai
4173.0,missing_coordinates,Luxembourg,Gouvy
4182.0,missing_coordinates,Vlaams-Brabant,Sint-Stevens-Woluwe
4189.0,missing_coordinates,Vlaams-Brabant,Sint-Stevens-Woluwe
4197.0,missing_coordinates,West-Vlaanderen,Blankenberge
4202.0,missing_coordinates,Liège,Liège
4203.0,missing_coordinates,Liège,Liège
4212.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
4221.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
4222.0,missing_coordinates,Liège,Gemmenich
4227.0,missing_coordinates,Bruxelles-Brussel,Brussel
4237.0,missing_coordinates,Limburg,Meeuwen-Gruitrode
4238.0,missing_coordinates,Limburg,Meeuwen-Gruitrode
4239.0,missing_coordinates,Limburg,Meeuwen-Gruitrode
4240.0,missing_coordinates,Limburg,Meeuwen-Gruitrode
4241.0,missing_coordinates,Limburg,Meeuwen-Gruitrode
4283.0,missing_coordinates,Liège,GrivegnéeLiège)
4313.0,missing_coordinates,West-Vlaanderen,Sint-Baafs-Vijve
4324.0,missing_coordinates,Liège,Angleur
4340.0,missing_coordinates,Brabant Wallon,Grez-Doiceau
4342.0,missing_coordinates,Liège,Verviers
4346.0,missing_coordinates,Liège,Liège
4347.0,missing_coordinates,Hainaut,Mouscron
4352.0,missing_coordinates,West-Vlaanderen,MarkeKortrijk)
4356.0,missing_coordinates,West-Vlaanderen,Kortrijk
4360.0,missing_coordinates,West-Vlaanderen,MarkeKortrijk)
4369.0,missing_coordinates,Liège,Liège
4380.0,missing_coordinates,Antwerpen,Willebroek
4386.0,missing_coordinates,Vlaams-Brabant,HofstadeBt.)
4401.0,missing_coordinates,Hainaut,StréeHt.)
4404.0,missing_coordinates,Hainaut,Bienne-lez-Happart
4416.0,missing_coordinates,Liège,Liège
4430.0,missing_coordinates,Vlaams-Brabant,Leuven
4437.0,missing_coordinates,Hainaut,JumetCharleroi)
4439.0,missing_coordinates,Vlaams-Brabant,Geetbets
4444.0,missing_coordinates,Liège,Hannut
4453.0,missing_coordinates,Hainaut,La
4462.0,missing_coordinates,Hainaut,Leval-Trahegnies
4463.0,missing_coordinates,Hainaut,Péronnes-lez-Binche
4467.0,missing_coordinates,Antwerpen,Willebroek
4473.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
4481.0,missing_coordinates,Hainaut,Quaregnon
4491.0,missing_coordinates,Luxembourg,Saint-Mard
4493.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
4503.0,missing_coordinates,Antwerpen,Willebroek
4508.0,missing_coordinates,Oost-Vlaanderen,KalloBeveren-Waas)
904509.0,missing_coordinates,Bruxelles-Brussel,Brussel
4514.0,missing_coordinates,West-Vlaanderen,Roeselare
4519.0,missing_coordinates,Hainaut,VaulxTournai)
4524.0,missing_coordinates,Limburg,Tongeren
4528.0,missing_coordinates,Hainaut,Sivry-Rance
4536.0,missing_coordinates,Hainaut,Montignies-lez-Lens
4541.0,missing_coordinates,Hainaut,GillyCharleroi)
4552.0,missing_coordinates,Hainaut,Quevaucamps
4553.0,missing_coordinates,Hainaut,Beaumont
4558.0,missing_coordinates,Brabant Wallon,Saintes
4559.0,missing_coordinates,Brabant Wallon,Saintes
4575.0,missing_coordinates,Hainaut,Châtelineau
4576.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
4578.0,missing_coordinates,Liège,Flémalle
4582.0,missing_coordinates,Liège,Flémalle
4587.0,missing_coordinates,Hainaut,Frameries
4588.0,missing_coordinates,Oost-Vlaanderen,Scheldewindeke
4594.0,missing_coordinates,Vlaams-Brabant,Sint-Kwintens-Lennik
4595.0,missing_coordinates,Oost-Vlaanderen,Beveren-Waas
4600.0,missing_coordinates,Liège,Spa
4612.0,missing_coordinates,Hainaut,Gosselies
4617.0,missing_coordinates,Hainaut,GillyCharleroi)
4618.0,missing_coordinates,Hainaut,GillyCharleroi)
4620.0,missing_coordinates,Hainaut,Montignies-sur-Sambre
4621.0,missing_coordinates,Hainaut,Montignies-sur-Sambre
4622.0,missing_coordinates,Hainaut,Montignies-sur-Sambre
4633.0,missing_coordinates,West-Vlaanderen,Koksijde
4637.0,missing_coordinates,Hainaut,CasteauMons)
4642.0,missing_coordinates,Liège,Bolland
4650.0,missing_coordinates,Hainaut,Gosselies
4651.0,missing_coordinates,Liège,Grâce-Hollogne
4657.0,missing_coordinates,Hainaut,Gosselies
4659.0,missing_coordinates,Vlaams-Brabant,Heverlee
4663.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
4672.0,missing_coordinates,Liège,Hamoir
4676.0,missing_coordinates,Oost-Vlaanderen,Gentbrugge
4683.0,missing_coordinates,Hainaut,Frameries
4690.0,missing_coordinates,Hainaut,Mons
4694.0,missing_coordinates,Hainaut,Montigny-le-Tilleul
4697.0,missing_coordinates,Luxembourg,Masbourg
4700.0,missing_coordinates,Luxembourg,Nassogne
4703.0,missing_coordinates,Luxembourg,Bastogne
4706.0,missing_coordinates,Bruxelles-Brussel,Brussel
4713.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
4719.0,missing_coordinates,Brabant Wallon,Louvain-la-Neuve
4724.0,missing_coordinates,Namur,Namur
4725.0,missing_coordinates,Namur,Namur
4726.0,missing_coordinates,Namur,Namur
4727.0,missing_coordinates,Namur,Namur
4734.0,missing_coordinates,Hainaut,Montignies-sur-Sambre
4737.0,missing_coordinates,Hainaut,GillyCharleroi)
4748.0,missing_coordinates,Liège,Geer
4751.0,missing_coordinates,Liège,Oreye
4772.0,missing_coordinates,West-Vlaanderen,ZeebruggeBrugge
4775.0,missing_coordinates,Hainaut,Monceau-sur-Sambre
4831.0,missing_coordinates,Liège,Trois-Ponts
4832.0,missing_coordinates,Liège,Trois-Ponts
4843.0,missing_coordinates,West-Vlaanderen,Adinkerke
4845.0,missing_coordinates,West-Vlaanderen,De
4853.0,missing_coordinates,Luxembourg,Neufchâteau
4854.0,missing_coordinates,Hainaut,Frameries
4866.0,missing_coordinates,Vlaams-Brabant,MachelenBt)
4869.0,missing_coordinates,Hainaut,Boussu
4877.0,missing_coordinates,Vlaams-Brabant,Merchtem
4880.0,missing_coordinates,Luxembourg,Arlon
4881.0,missing_coordinates,Luxembourg,Arlon
4883.0,missing_coordinates,Brabant Wallon,Jodoigne
4890.0,missing_coordinates,Hainaut,Ath
4897.0,missing_coordinates,Luxembourg,Marche-en-Famenne
4900.0,missing_coordinates,Namur,Philippeville
4903.0,missing_coordinates,Hainaut,Feluy
4904.0,missing_coordinates,Antwerpen,Hemiksem
4906.0,missing_coordinates,Antwerpen,Willebroek
4907.0,missing_coordinates,Antwerpen,Willebroek
4909.0,missing_coordinates,Antwerpen,EkerenAntwerpen)
4914.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
4918.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
4919.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
4920.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
4921.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
4925.0,missing_coordinates,Liège,Tavier
4928.0,missing_coordinates,Liège,Hody
4931.0,missing_coordinates,Liège,Tavier
4936.0,missing_coordinates,Brabant Wallon,Ottignies
4938.0,missing_coordinates,Hainaut,Ransart
4939.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
4940.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
4948.0,missing_coordinates,Liège,Grand-Rechain
4956.0,missing_coordinates,Limburg,Tessenderlo
4959.0,missing_coordinates,Luxembourg,Athus
4960.0,missing_coordinates,Luxembourg,Marche-en-Famenne
4968.0,missing_coordinates,Vlaams-Brabant,Brussegem
4969.0,missing_coordinates,Hainaut,Thieulain
4970.0,missing_coordinates,Vlaams-Brabant,Drogenbos
4971.0,missing_coordinates,Vlaams-Brabant,Drogenbos
4976.0,missing_coordinates,Liège,Liège
4987.0,missing_coordinates,Antwerpen,Wommelgem
4989.0,missing_coordinates,Hainaut,Blaton
5000.0,missing_coordinates,Antwerpen,Arendonk
5007.0,missing_coordinates,Namur,Walcourt
5013.0,missing_coordinates,Luxembourg,Aye
5020.0,missing_coordinates,Liège,Liège
5022.0,missing_coordinates,Liège,Liège
5029.0,missing_coordinates,Namur,Bois-de-Villers
5037.0,missing_coordinates,Brabant Wallon,Louvain-la-Neuve
5050.0,missing_coordinates,Antwerpen,Berchem
5057.0,missing_coordinates,Antwerpen,Sint-Katelijne-Waver
5076.0,missing_coordinates,Oost-Vlaanderen,Wetteren
5106.0,missing_coordinates,Hainaut,Châtelet
5116.0,missing_coordinates,Hainaut,Frasnes-lez-Gosselies
5118.0,missing_coordinates,Hainaut,Luingne
5121.0,missing_coordinates,Luxembourg,Vielsalm
5125.0,missing_coordinates,Namur,Gembloux
5126.0,missing_coordinates,Namur,Gembloux
5127.0,missing_coordinates,Namur,Gembloux
5141.0,missing_coordinates,Brabant Wallon,Beauvechain
5142.0,missing_coordinates,Brabant Wallon,Beauvechain
5146.0,missing_coordinates,Vlaams-Brabant,Peutie
5163.0,missing_coordinates,Liège,Spa
5164.0,missing_coordinates,Liège,Eupen
5166.0,missing_coordinates,Limburg,Peer
5170.0,missing_coordinates,West-Vlaanderen,ZeebruggeBrugge)
5171.0,missing_coordinates,West-Vlaanderen,ZeebruggeBrugge)
5173.0,missing_coordinates,Limburg,Leopoldsburg
5177.0,missing_coordinates,Vlaams-Brabant,Schaffen
5181.0,missing_coordinates,Namur,JambesNamur
5187.0,missing_coordinates,West-Vlaanderen,Sint-KruisBrugge
5192.0,missing_coordinates,Liège,Bütgenbach
5197.0,missing_coordinates,Vlaams-Brabant,Peutie
5206.0,missing_coordinates,Bruxelles-Brussel,Brussel
5207.0,missing_coordinates,Bruxelles-Brussel,Brussel
5208.0,missing_coordinates,Bruxelles-Brussel,Brussel
5217.0,missing_coordinates,Vlaams-Brabant,Heverlee
5221.0,missing_coordinates,Antwerpen,Breendonk
5223.0,missing_coordinates,Hainaut,Wodecq
5229.0,missing_coordinates,Antwerpen,Merksem
5237.0,missing_coordinates,Antwerpen,Mechelen
5238.0,missing_coordinates,Antwerpen,Mechelen
5246.0,missing_coordinates,Vlaams-Brabant,Sint-Agatha-Rode
5249.0,missing_coordinates,Hainaut,Le
5251.0,missing_coordinates,Namur,JambesNamur)
5252.0,missing_coordinates,Namur,JambesNamur)
5253.0,missing_coordinates,Namur,JambesNamur)
5254.0,missing_coordinates,Namur,JambesNamur)
5265.0,missing_coordinates,Hainaut,Mons
5267.0,missing_coordinates,Hainaut,Mons
5274.0,missing_coordinates,Hainaut,Charleroi
5275.0,missing_coordinates,Hainaut,Charleroi
5278.0,missing_coordinates,Vlaams-Brabant,Sint-Stevens-Woluwe
5279.0,missing_coordinates,Vlaams-Brabant,Sint-Stevens-Woluwe
5290.0,missing_coordinates,Vlaams-Brabant,Kraainem
5291.0,missing_coordinates,Vlaams-Brabant,Kraainem
5297.0,missing_coordinates,Namur,LongchampsLux.
5312.0,missing_coordinates,Vlaams-Brabant,Halle
5316.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
5325.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
5326.0,missing_coordinates,Namur,Flawinne
5331.0,missing_coordinates,Liège,Saint-NicolasLg.)
5332.0,missing_coordinates,Liège,Saint-NicolasLg.)
5345.0,missing_coordinates,Hainaut,Péruwelz
