cluster,latitude,longitude,aed_id,address,number,municipality,postal_code,province
8.0,50.889425606332054,4.335752980536301,9016047.0,,,,,
8.0,50.8966681702912,4.318858092218524,9016048.0,,,,,
8.0,50.892215285913196,4.309796555938994,9016049.0,,,,,
8.0,50.881292937873106,4.319150841912734,9016050.0,,,,,
8.0,50.88278383466674,4.339452986583172,9016051.0,,,,,
8.0,50.8990632450042,4.319104400508647,9016052.0,,,,,
8.0,50.87769691222064,4.320576311907535,9016053.0,,,,,
8.0,50.884721204530635,4.347889644305516,9016054.0,,,,,
8.0,50.87564527852305,4.33900328136298,9016055.0,,,,,
8.0,50.88805861269107,4.339218415226037,9016056.0,,,,,
8.0,50.89409405073069,4.334336508329069,9016057.0,,,,,
9.0,50.84897494270795,4.426642333419592,9016058.0,,,,,
9.0,50.85879,4.41331,9016059.0,,,,,
9.0,50.86297,4.42015,9016060.0,,,,,
9.0,50.8553,4.41649,9016061.0,,,,,
9.0,50.86199,4.41518,9016062.0,,,,,
9.0,50.85357,4.4259,9016063.0,,,,,
9.0,50.85455,4.41988,9016064.0,,,,,
9.0,50.85853,4.41642,9016065.0,,,,,
9.0,50.8565,4.41929,9016066.0,,,,,
9.0,50.85573,4.42469,9016067.0,,,,,
9.0,50.8551,4.43146,9016068.0,,,,,
9.0,50.8586,4.42025,9016069.0,,,,,
9.0,50.85185,4.41856,9016070.0,,,,,
9.0,50.85284,4.43056,9016071.0,,,,,
9.0,50.85025,4.4278,9016072.0,,,,,
9.0,50.850881629,4.4308121351,9016073.0,,,,,
9.0,50.85240303750641,4.423046832214166,9016074.0,,,,,
9.0,50.861031757370746,4.418519957161016,9016075.0,,,,,
9.0,50.86500641668831,4.419745756982834,9016076.0,,,,,
9.0,50.86408548463648,4.412765263262287,9016077.0,,,,,
9.0,50.852792973423576,4.415581374422125,9016078.0,,,,,
10.0,50.793704999999996,4.3343750000000005,9016079.0,,,,,
11.0,50.820377453216246,4.407477945630034,9016080.0,,,,,
11.0,50.82453,4.41241,9016081.0,,,,,
11.0,50.82252,4.40665,9016082.0,,,,,
11.0,50.82246,4.41065,9016083.0,,,,,
11.0,50.82575,4.40816,9016084.0,,,,,
11.0,50.822678878213836,4.4147464107855825,9016085.0,,,,,
11.0,50.82055598937049,4.408106768167191,9016086.0,,,,,
12.0,50.832999339036,4.295719657701054,9016087.0,,,,,
12.0,50.845,4.29674,9016088.0,,,,,
12.0,50.83478,4.29751,9016089.0,,,,,
12.0,50.84617,4.2998,9016090.0,,,,,
12.0,50.84594,4.28744,9016091.0,,,,,
12.0,50.84599,4.30659,9016092.0,,,,,
12.0,50.85092,4.30236,9016093.0,,,,,
12.0,50.85781,4.3039,9016094.0,,,,,
12.0,50.85095,4.30781,9016095.0,,,,,
12.0,50.85483,4.30365,9016096.0,,,,,
12.0,50.85308,4.30732,9016097.0,,,,,
12.0,50.83734,4.29353,9016098.0,,,,,
12.0,50.84255,4.28977,9016099.0,,,,,
12.0,50.83944,4.29274,9016100.0,,,,,
12.0,50.84631,4.28117,9016101.0,,,,,
12.0,50.85969,4.29797,9016102.0,,,,,
12.0,50.84452,4.28464,9016103.0,,,,,
12.0,50.84914,4.30403,9016104.0,,,,,
12.0,50.83717,4.28505,9016105.0,,,,,
12.0,50.83874,4.31172,9016106.0,,,,,
12.0,50.86066,4.30084,9016107.0,,,,,
12.0,50.83961,4.30255,9016108.0,,,,,
12.0,50.83991,4.30823,9016109.0,,,,,
12.0,50.8398,4.28518,9016110.0,,,,,
12.0,50.84349,4.30347,9016111.0,,,,,
12.0,50.84089,4.29545,9016112.0,,,,,
12.0,50.83537,4.29332,9016113.0,,,,,
12.0,50.85852,4.30814,9016114.0,,,,,
12.0,50.84189,4.31559,9016115.0,,,,,
12.0,50.83942,4.29867,9016116.0,,,,,
12.0,50.84972,4.29803,9016117.0,,,,,
12.0,50.84337,4.29414,9016118.0,,,,,
12.0,50.83699,4.29933,9016119.0,,,,,
12.0,50.83933,4.31474,9016120.0,,,,,
12.0,50.84474,4.29123,9016121.0,,,,,
12.0,50.83608,4.31032,9016122.0,,,,,
12.0,50.85624,4.30617,9016123.0,,,,,
12.0,50.84698,4.29229,9016124.0,,,,,
12.0,50.83456,4.28863,9016125.0,,,,,
12.0,50.83622,4.30324,9016126.0,,,,,
12.0,50.841516616,4.2924278672,9016127.0,,,,,
12.0,50.842379294,4.3074906248,9016128.0,,,,,
12.0,50.848136,4.287422,9016129.0,,,,,
12.0,50.85291502689576,4.302844179864362,9016130.0,,,,,
12.0,50.84412887245477,4.309799140736551,9016131.0,,,,,
12.0,50.86003284278155,4.304757408118578,9016132.0,,,,,
12.0,50.847001994898385,4.3035088431960205,9016133.0,,,,,
12.0,50.83681567204941,4.288226337126397,9016134.0,,,,,
12.0,50.8352110750966,4.2844648826364535,9016135.0,,,,,
12.0,50.844151146247256,4.317698947667637,9016136.0,,,,,
12.0,50.832999339036,4.295719657701054,9016137.0,,,,,
12.0,50.84157273593682,4.2870492860882266,9016138.0,,,,,
12.0,50.85239608023763,4.310235134219831,9016139.0,,,,,
12.0,50.855029128386576,4.308973017312197,9016140.0,,,,,
12.0,50.83760134105845,4.307143509183483,9016141.0,,,,,
12.0,50.851646206591845,4.298918517940392,9016142.0,,,,,
12.0,50.84942543890515,4.310898284691825,9016143.0,,,,,
12.0,50.86296783140552,4.299752874952431,9016144.0,,,,,
12.0,50.84868812535446,4.3074120259661255,9016145.0,,,,,
12.0,50.84727954413423,4.295904552457272,9016146.0,,,,,
12.0,50.8396454218055,4.2884749533454,9016147.0,,,,,
12.0,50.84341317889389,4.3000295767442305,9016148.0,,,,,
13.0,50.84792453988139,4.385496016286195,9016149.0,,,,,
13.0,50.86297,4.37644,9016150.0,,,,,
13.0,50.858,4.3837,9016151.0,,,,,
13.0,50.85742,4.37623,9016152.0,,,,,
13.0,50.87106,4.3763,9016153.0,,,,,
13.0,50.87686,4.40764,9016154.0,,,,,
13.0,50.86563,4.36254,9016155.0,,,,,
13.0,50.8708,4.4001,9016156.0,,,,,
13.0,50.87634,4.39872,9016157.0,,,,,
13.0,50.86136,4.40698,9016158.0,,,,,
13.0,50.85022,4.38493,9016159.0,,,,,
13.0,50.85533,4.39963,9016160.0,,,,,
13.0,50.87168,4.3942,9016161.0,,,,,
13.0,50.86515,4.39268,9016162.0,,,,,
13.0,50.8734,4.38329,9016163.0,,,,,
13.0,50.85882,4.36403,9016164.0,,,,,
13.0,50.855,4.37918,9016165.0,,,,,
13.0,50.86079,4.3627,9016166.0,,,,,
13.0,50.87445,4.37764,9016167.0,,,,,
13.0,50.85898,4.36988,9016168.0,,,,,
13.0,50.85817,4.39932,9016169.0,,,,,
13.0,50.85621,4.39281,9016170.0,,,,,
13.0,50.8603,4.37929,9016171.0,,,,,
13.0,50.86152,4.37358,9016172.0,,,,,
13.0,50.86797,4.39946,9016173.0,,,,,
13.0,50.86261,4.40326,9016174.0,,,,,
13.0,50.85266,4.3889,9016175.0,,,,,
13.0,50.87655,4.37887,9016176.0,,,,,
13.0,50.86875,4.37975,9016177.0,,,,,
13.0,50.86045,4.38383,9016178.0,,,,,
13.0,50.85415,4.39108,9016179.0,,,,,
13.0,50.86282,4.39008,9016180.0,,,,,
13.0,50.85348,4.39823,9016181.0,,,,,
13.0,50.87685,4.40172,9016182.0,,,,,
13.0,50.86282,4.36364,9016183.0,,,,,
13.0,50.86673,4.39577,9016184.0,,,,,
13.0,50.8734,4.38818,9016185.0,,,,,
13.0,50.86104,4.37036,9016186.0,,,,,
13.0,50.85735,4.38753,9016187.0,,,,,
13.0,50.86941,4.39017,9016188.0,,,,,
13.0,50.87892,4.40193,9016189.0,,,,,
13.0,50.85552,4.36495,9016190.0,,,,,
13.0,50.85524,4.37428,9016191.0,,,,,
13.0,50.87697,4.38849,9016192.0,,,,,
13.0,50.85181,4.39999,9016193.0,,,,,
13.0,50.85532,4.38672,9016194.0,,,,,
13.0,50.87532,4.38129,9016195.0,,,,,
13.0,50.85227,4.37892,9016196.0,,,,,
13.0,50.85304,4.37401,9016197.0,,,,,
13.0,50.86484,4.36565,9016198.0,,,,,
13.0,50.84976,4.39977,9016199.0,,,,,
13.0,50.86349,4.40759,9016200.0,,,,,
13.0,50.85866,4.37365,9016201.0,,,,,
13.0,50.86515,4.38919,9016202.0,,,,,
13.0,50.87467,4.40251,9016203.0,,,,,
13.0,50.86595,4.40064,9016204.0,,,,,
13.0,50.87875,4.40626,9016205.0,,,,,
13.0,50.86316,4.36893,9016206.0,,,,,
13.0,50.88099,4.40668,9016207.0,,,,,
13.0,50.858687398,4.4025019171,9016208.0,,,,,
13.0,50.868095618,4.3663977385,9016209.0,,,,,
13.0,50.871536348,4.3904072505,9016210.0,,,,,
13.0,50.859184778,4.390557459,9016211.0,,,,,
13.0,50.87275694,4.3989321833,9016212.0,,,,,
13.0,50.863928897,4.4003325259,9016213.0,,,,,
13.0,50.86379932103729,4.379299574475394,9016214.0,,,,,
13.0,50.8584223533224,4.380656115952663,9016215.0,,,,,
13.0,50.87364304849661,4.394792812395936,9016216.0,,,,,
13.0,50.869441289894276,4.394345314413376,9016217.0,,,,,
13.0,50.878800179594116,4.398783717787244,9016218.0,,,,,
13.0,50.86495804993,4.375711912013852,9016219.0,,,,,
13.0,50.87696445054324,4.3757972133479575,9016220.0,,,,,
13.0,50.878055548616516,4.382627834551927,9016221.0,,,,,
13.0,50.853403151179684,4.38584891558614,9016222.0,,,,,
13.0,50.86290808360948,4.395375247473886,9016223.0,,,,,
13.0,50.860907688660326,4.3879461568777485,9016224.0,,,,,
13.0,50.87167496027995,4.385303121865922,9016225.0,,,,,
13.0,50.84792453988139,4.385496016286195,9016226.0,,,,,
13.0,50.860210400963986,4.366381653851055,9016227.0,,,,,
13.0,50.860593578383096,4.403578840752914,9016228.0,,,,,
